peer,KPI,sort,average,Product,Value,Rank,group,Hierarchy1,last,Code
International BI Giants,Dashboards,12,6.136756605,Microsoft Excel,1,12,2,,,
International BI Giants,Dashboards,12,6.136756605,Microsoft Power BI,7.975426762,4,2,,,
International BI Giants,Dashboards,12,6.136756605,MicroStrategy,9.013314183,1,2,,,
International BI Giants,Dashboards,12,6.136756605,Oracle Analytics Cloud,5.018731603,9,2,,,
International BI Giants,Dashboards,12,6.136756605,Qlik Sense,8.806253679,2,2,,,
International BI Giants,Dashboards,12,6.136756605,QlikView,7.104637744,5,2,,,
International BI Giants,Dashboards,12,6.136756605,SAP Analytics Cloud,6.793570091,6,2,,,
International BI Giants,Dashboards,12,6.136756605,SAP BO BI,3.6209671,11,2,,,
International BI Giants,Dashboards,12,6.136756605,Tableau,8.216660834,3,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,IBM Cog. Analytics,6.738495575,5,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,IBM Plan. Analytics,4.472800625,7,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Looker,7.12079646,3,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Microsoft Excel,1,12,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Microsoft Power BI,5.761132405,6,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,MicroStrategy,9.339225436,1,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Oracle Analytics Cloud,8.045239548,2,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Qlik Sense,3.92380531,9,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,QlikView,2.556308878,11,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,SAP Analytics Cloud,3.951562794,8,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,SAP BO BI,3.211253289,10,2,,,
International BI Giants,Distribution of Reports,13,5.241483425,Tableau,6.777180784,4,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,IBM Cog. Analytics,4.941052632,11,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,IBM Plan. Analytics,8.773834586,1,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Looker,5.736842105,8,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Microsoft Excel,4.227586207,12,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Microsoft Power BI,6.939588101,5,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,MicroStrategy,8.285156712,3,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Oracle Analytics Cloud,8.452631579,2,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Qlik Sense,7.558373206,4,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,QlikView,5.649392713,9,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,SAP Analytics Cloud,5.141982864,10,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,SAP BO BI,6.691789474,6,2,,,
International BI Giants,Analyses & Ad Hoc Query,14,6.551857527,Tableau,6.22406015,7,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,IBM Cog. Analytics,3.855659847,7,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,IBM Plan. Analytics,5.536745567,6,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Looker,3.336977311,9,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Microsoft Excel,1.648811189,11,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Microsoft Power BI,3.850360999,8,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,MicroStrategy,6.146639389,2,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Oracle Analytics Cloud,10,1,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Qlik Sense,5.618409884,5,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,QlikView,3.149571053,10,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,SAP Analytics Cloud,5.961665739,3,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,SAP BO BI,1.239553825,12,2,,,
International BI Giants,Advanced Analytics,15,4.684482214,Tableau,5.86939176,4,2,,,
International BI Giants,Customer Experience,16,4.772555282,IBM Cog. Analytics,3.145080787,12,1,,,
International BI Giants,Customer Experience,16,4.772555282,IBM Plan. Analytics,6.997220011,1,1,,,
International BI Giants,Customer Experience,16,4.772555282,Looker,5.179409441,5,1,,,
International BI Giants,Customer Experience,16,4.772555282,Microsoft Excel,3.967630282,8,1,,,
International BI Giants,Customer Experience,16,4.772555282,Microsoft Power BI,5.076533388,6,1,,,
International BI Giants,Customer Experience,16,4.772555282,MicroStrategy,6.378026504,2,1,,,
International BI Giants,Customer Experience,16,4.772555282,Oracle Analytics Cloud,3.460827582,10,1,,,
International BI Giants,Customer Experience,16,4.772555282,Qlik Sense,5.747138489,4,1,,,
International BI Giants,Customer Experience,16,4.772555282,QlikView,4.55631534,7,1,,,
International BI Giants,Customer Experience,16,4.772555282,SAP Analytics Cloud,3.475682171,9,1,,,
International BI Giants,Customer Experience,16,4.772555282,SAP BO BI,3.320804322,11,1,,,
International BI Giants,Customer Experience,16,4.772555282,Tableau,5.965995071,3,1,,,
International BI Giants,Self-Service,17,4.955649905,IBM Cog. Analytics,4.180462602,7,2,,,
International BI Giants,Self-Service,17,4.955649905,IBM Plan. Analytics,6.546371423,3,2,,,
International BI Giants,Self-Service,17,4.955649905,Looker,4.351811075,6,2,,,
International BI Giants,Self-Service,17,4.955649905,Microsoft Excel,3.672665727,8,2,,,
International BI Giants,Self-Service,17,4.955649905,Microsoft Power BI,5.789695418,4,2,,,
International BI Giants,Self-Service,17,4.955649905,MicroStrategy,10,1,2,,,
International BI Giants,Self-Service,17,4.955649905,Oracle Analytics Cloud,3.116172206,9,2,,,
International BI Giants,Self-Service,17,4.955649905,Qlik Sense,5.049883,5,2,,,
International BI Giants,Self-Service,17,4.955649905,QlikView,2.99995681,10,2,,,
International BI Giants,Self-Service,17,4.955649905,SAP Analytics Cloud,2.873146147,11,2,,,
International BI Giants,Self-Service,17,4.955649905,SAP BO BI,2.760791139,12,2,,,
International BI Giants,Self-Service,17,4.955649905,Tableau,8.126843311,2,2,,,
International BI Giants,Ease of Use,18,3.947061047,IBM Cog. Analytics,1,12,2,,,
International BI Giants,Ease of Use,18,3.947061047,IBM Plan. Analytics,1.793466466,11,2,,,
International BI Giants,Ease of Use,18,3.947061047,Looker,5.771962195,3,2,,,
International BI Giants,Ease of Use,18,3.947061047,Microsoft Excel,3.553948889,7,2,,,
International BI Giants,Ease of Use,18,3.947061047,Microsoft Power BI,4.636542721,4,2,,,
International BI Giants,Ease of Use,18,3.947061047,MicroStrategy,4.217066851,5,2,,,
International BI Giants,Ease of Use,18,3.947061047,Oracle Analytics Cloud,3.843595848,6,2,,,
International BI Giants,Ease of Use,18,3.947061047,Qlik Sense,6.149545709,2,2,,,
International BI Giants,Ease of Use,18,3.947061047,QlikView,3.28915735,8,2,,,
International BI Giants,Ease of Use,18,3.947061047,SAP Analytics Cloud,2.402040681,10,2,,,
International BI Giants,Ease of Use,18,3.947061047,SAP BO BI,2.898240683,9,2,,,
International BI Giants,Ease of Use,18,3.947061047,Tableau,7.80916517,1,2,,,
International BI Giants,Flexibility,19,4.51033347,IBM Cog. Analytics,2.050979493,10,2,,,
International BI Giants,Flexibility,19,4.51033347,IBM Plan. Analytics,10,1,2,,,
International BI Giants,Flexibility,19,4.51033347,Looker,8.84574088,2,2,,,
International BI Giants,Flexibility,19,4.51033347,Microsoft Excel,6.661095182,3,2,,,
International BI Giants,Flexibility,19,4.51033347,Microsoft Power BI,3.926693445,7,2,,,
International BI Giants,Flexibility,19,4.51033347,MicroStrategy,3.347036298,9,2,,,
International BI Giants,Flexibility,19,4.51033347,Oracle Analytics Cloud,3.516614204,8,2,,,
International BI Giants,Flexibility,19,4.51033347,Qlik Sense,4.539898358,5,2,,,
International BI Giants,Flexibility,19,4.51033347,QlikView,4.6014876,4,2,,,
International BI Giants,Flexibility,19,4.51033347,SAP Analytics Cloud,1,12,2,,,
International BI Giants,Flexibility,19,4.51033347,SAP BO BI,1.506942081,11,2,,,
International BI Giants,Flexibility,19,4.51033347,Tableau,4.127514097,6,2,,,
International BI Giants,Query Performance,20,4.528194215,IBM Cog. Analytics,3.598277608,9,2,,,
International BI Giants,Query Performance,20,4.528194215,IBM Plan. Analytics,5.964917029,3,2,,,
International BI Giants,Query Performance,20,4.528194215,Looker,3.188023249,10,2,,,
International BI Giants,Query Performance,20,4.528194215,Microsoft Excel,1.983959267,11,2,,,
International BI Giants,Query Performance,20,4.528194215,Microsoft Power BI,4.344386474,7,2,,,
International BI Giants,Query Performance,20,4.528194215,MicroStrategy,5.547283099,6,2,,,
International BI Giants,Query Performance,20,4.528194215,Oracle Analytics Cloud,1,12,2,,,
International BI Giants,Query Performance,20,4.528194215,Qlik Sense,5.898446936,4,2,,,
International BI Giants,Query Performance,20,4.528194215,QlikView,5.877028795,5,2,,,
International BI Giants,Query Performance,20,4.528194215,SAP Analytics Cloud,6.65551914,1,2,,,
International BI Giants,Query Performance,20,4.528194215,SAP BO BI,6.10538758,2,2,,,
International BI Giants,Query Performance,20,4.528194215,Tableau,4.175101406,8,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,IBM Cog. Analytics,4.96,9,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,IBM Plan. Analytics,9.4,1,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Looker,1,12,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Microsoft Excel,4.082191781,11,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Microsoft Power BI,7.035294118,5,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,MicroStrategy,7.995876289,3,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Oracle Analytics Cloud,4.786206897,10,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Qlik Sense,8.236734694,2,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,QlikView,7.765517241,4,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,SAP Analytics Cloud,5.863829787,7,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,SAP BO BI,5.68,8,2,,,
International BI Giants,Performance Satisfaction,21,6.091095901,Tableau,6.2875,6,2,,,
International BI Giants,Sales Experience,22,4.512566223,IBM Cog. Analytics,3.075168734,9,2,,,
International BI Giants,Sales Experience,22,4.512566223,IBM Plan. Analytics,7.007978888,3,2,,,
International BI Giants,Sales Experience,22,4.512566223,Looker,7.819695983,1,2,,,
International BI Giants,Sales Experience,22,4.512566223,Microsoft Excel,1.337711069,11,2,,,
International BI Giants,Sales Experience,22,4.512566223,Microsoft Power BI,4.813320826,6,2,,,
International BI Giants,Sales Experience,22,4.512566223,MicroStrategy,7.352783179,2,2,,,
International BI Giants,Sales Experience,22,4.512566223,Oracle Analytics Cloud,5.832793848,4,2,,,
International BI Giants,Sales Experience,22,4.512566223,Qlik Sense,5.374001608,5,2,,,
International BI Giants,Sales Experience,22,4.512566223,QlikView,2.564359421,10,2,,,
International BI Giants,Sales Experience,22,4.512566223,SAP Analytics Cloud,3.721650566,8,2,,,
International BI Giants,Sales Experience,22,4.512566223,SAP BO BI,1,12,2,,,
International BI Giants,Sales Experience,22,4.512566223,Tableau,4.251330551,7,2,,,
International BI Giants,Innovation,23,5.16153867,IBM Cog. Analytics,5.387586152,7,1,,,
International BI Giants,Innovation,23,5.16153867,IBM Plan. Analytics,4.534468609,8,1,,,
International BI Giants,Innovation,23,5.16153867,Looker,5.877666002,6,1,,,
International BI Giants,Innovation,23,5.16153867,Microsoft Excel,2.835912099,12,1,,,
International BI Giants,Innovation,23,5.16153867,Microsoft Power BI,5.946010854,5,1,,,
International BI Giants,Innovation,23,5.16153867,MicroStrategy,6.779200476,1,1,,,
International BI Giants,Innovation,23,5.16153867,Oracle Analytics Cloud,6.474198001,3,1,,,
International BI Giants,Innovation,23,5.16153867,Qlik Sense,4.360776939,9,1,,,
International BI Giants,Innovation,23,5.16153867,QlikView,3.826260954,10,1,,,
International BI Giants,Innovation,23,5.16153867,SAP Analytics Cloud,6.377042723,4,1,,,
International BI Giants,Innovation,23,5.16153867,SAP BO BI,2.898508136,11,1,,,
International BI Giants,Innovation,23,5.16153867,Tableau,6.640833097,2,1,,,
International BI Giants,Cloud BI,24,5.227876711,IBM Cog. Analytics,7.707608696,5,2,,,
International BI Giants,Cloud BI,24,5.227876711,IBM Plan. Analytics,2.122122762,10,2,,,
International BI Giants,Cloud BI,24,5.227876711,Looker,9.39673913,1,2,,,
International BI Giants,Cloud BI,24,5.227876711,Microsoft Excel,2.428035982,9,2,,,
International BI Giants,Cloud BI,24,5.227876711,Microsoft Power BI,8.85016049,2,2,,,
International BI Giants,Cloud BI,24,5.227876711,MicroStrategy,3.397276636,8,2,,,
International BI Giants,Cloud BI,24,5.227876711,Oracle Analytics Cloud,7.948913043,4,2,,,
International BI Giants,Cloud BI,24,5.227876711,Qlik Sense,3.591164095,7,2,,,
International BI Giants,Cloud BI,24,5.227876711,QlikView,1.595952024,11,2,,,
International BI Giants,Cloud BI,24,5.227876711,SAP Analytics Cloud,8.0256917,3,2,,,
International BI Giants,Cloud BI,24,5.227876711,SAP BO BI,1.290421196,12,2,,,
International BI Giants,Cloud BI,24,5.227876711,Tableau,6.380434783,6,2,,,
International BI Giants,Data Preparation,25,4.074099721,IBM Cog. Analytics,2.91988417,9,2,,,
International BI Giants,Data Preparation,25,4.074099721,IBM Plan. Analytics,5.304054054,4,2,,,
International BI Giants,Data Preparation,25,4.074099721,Looker,1,12,2,,,
International BI Giants,Data Preparation,25,4.074099721,Microsoft Excel,6.681172698,2,2,,,
International BI Giants,Data Preparation,25,4.074099721,Microsoft Power BI,8.288783784,1,2,,,
International BI Giants,Data Preparation,25,4.074099721,MicroStrategy,5.828247602,3,2,,,
International BI Giants,Data Preparation,25,4.074099721,Oracle Analytics Cloud,4.049227799,6,2,,,
International BI Giants,Data Preparation,25,4.074099721,Qlik Sense,3.602195946,7,2,,,
International BI Giants,Data Preparation,25,4.074099721,QlikView,3.280903855,8,2,,,
International BI Giants,Data Preparation,25,4.074099721,SAP Analytics Cloud,2.054054054,10,2,,,
International BI Giants,Data Preparation,25,4.074099721,SAP BO BI,1.663034002,11,2,,,
International BI Giants,Data Preparation,25,4.074099721,Tableau,4.217638691,5,2,,,
International BI Giants,Visual Analysis,26,5.556029007,IBM Cog. Analytics,4.533057851,9,2,,,
International BI Giants,Visual Analysis,26,5.556029007,IBM Plan. Analytics,4.991046832,8,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Looker,5.082644628,6,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Microsoft Excel,2.074380165,11,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Microsoft Power BI,5.334538567,5,2,,,
International BI Giants,Visual Analysis,26,5.556029007,MicroStrategy,10,1,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Oracle Analytics Cloud,1,12,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Qlik Sense,7.947157526,3,2,,,
International BI Giants,Visual Analysis,26,5.556029007,QlikView,7.006198347,4,2,,,
International BI Giants,Visual Analysis,26,5.556029007,SAP Analytics Cloud,3.656057675,10,2,,,
International BI Giants,Visual Analysis,26,5.556029007,SAP BO BI,5.064916022,7,2,,,
International BI Giants,Visual Analysis,26,5.556029007,Tableau,9.982350469,2,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,IBM Cog. Analytics,4.252299606,10,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,IBM Plan. Analytics,8.095926413,3,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Looker,4.547963206,9,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Microsoft Excel,2.98786591,11,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Microsoft Power BI,6.913272011,4,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,MicroStrategy,5.777923784,6,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Oracle Analytics Cloud,8.848524668,2,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Qlik Sense,2.837908868,12,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,QlikView,4.784494087,8,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,SAP Analytics Cloud,9.751642576,1,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,SAP BO BI,4.94218134,7,2,,,
International BI Giants,Visual Design Standards,27,5.881345404,Tableau,6.836142376,5,2,,,
International BI Giants,Location Intelligence,28,5.264568308,IBM Cog. Analytics,5.095808383,6,2,,,
International BI Giants,Location Intelligence,28,5.264568308,IBM Plan. Analytics,4.683691441,7,2,,,
International BI Giants,Location Intelligence,28,5.264568308,Looker,6.931860417,3,2,,,
International BI Giants,Location Intelligence,28,5.264568308,Microsoft Excel,2.344365814,11,2,,,
International BI Giants,Location Intelligence,28,5.264568308,Microsoft Power BI,3.820235391,9,2,,,
International BI Giants,Location Intelligence,28,5.264568308,MicroStrategy,9.51262692,2,2,,,
International BI Giants,Location Intelligence,28,5.264568308,Oracle Analytics Cloud,3.694610778,10,2,,,
International BI Giants,Location Intelligence,28,5.264568308,Qlik Sense,5.125621098,5,2,,,
International BI Giants,Location Intelligence,28,5.264568308,QlikView,4.226099525,8,2,,,
International BI Giants,Location Intelligence,28,5.264568308,SAP Analytics Cloud,6.586444133,4,2,,,
International BI Giants,Location Intelligence,28,5.264568308,SAP BO BI,1.1534558,12,2,,,
