Peer,vendor,KPI,value
Dashboarding-focused Products,Microsoft Power BI,Innovation,6.071570236
Dashboarding-focused Products,Phocas,Innovation,5.751426791
Dashboarding-focused Products,Pyramid ,Innovation,6.5635481
Dashboarding-focused Products,QlikView,Innovation,5.14541356
Dashboarding-focused Products,Report One,Innovation,2.773533641
Dashboarding-focused Products,SAP Analytics Cloud,Innovation,7.159630537
Dashboarding-focused Products,SAS Visual Analytics,Innovation,6.695698301
Dashboarding-focused Products,Tableau,Innovation,6.213692093
Dashboarding-focused Products,TARGIT,Innovation,6.507761789
Dashboarding-focused Products,Zoho Analytics,Innovation,5.573470569
Dashboarding-focused Products,Peer Group Average,Innovation,5.553957379
Dashboarding-focused Products,Cubeware,Considered for Purchase,2.354572734
Dashboarding-focused Products,DigDash,Considered for Purchase,1.217023883
Dashboarding-focused Products,Domo,Considered for Purchase,1.737597086
Dashboarding-focused Products,Dundas,Considered for Purchase,1.429109262
Dashboarding-focused Products,Entrinsik,Considered for Purchase,1.024218993
Dashboarding-focused Products,Logi Analytics ,Considered for Purchase,1.159182416
Dashboarding-focused Products,Microsoft Power BI,Considered for Purchase,10
Dashboarding-focused Products,Phocas,Considered for Purchase,1.004938504
Dashboarding-focused Products,Pyramid ,Considered for Purchase,1.178462905
Dashboarding-focused Products,QlikView,Considered for Purchase,9.681158553
Dashboarding-focused Products,Report One,Considered for Purchase,1.197743394
Dashboarding-focused Products,SAP Analytics Cloud,Considered for Purchase,4.93815826
Dashboarding-focused Products,SAS Visual Analytics,Considered for Purchase,2.200328822
Dashboarding-focused Products,Tableau,Considered for Purchase,9.810019702
Dashboarding-focused Products,TARGIT,Considered for Purchase,1.332706817
Dashboarding-focused Products,Zoho Analytics,Considered for Purchase,1.255584861
Dashboarding-focused Products,Peer Group Average,Considered for Purchase,3.220050387
Dashboarding-focused Products,Cubeware,Competitive Win Rate,3.356951701
Dashboarding-focused Products,DigDash,Competitive Win Rate,3.87593985
Dashboarding-focused Products,Domo,Competitive Win Rate,3.432167375
Dashboarding-focused Products,Dundas,Competitive Win Rate,6.937969925
Dashboarding-focused Products,Entrinsik,Competitive Win Rate,8.639097744
Dashboarding-focused Products,Logi Analytics ,Competitive Win Rate,8.1156738
Dashboarding-focused Products,Microsoft Power BI,Competitive Win Rate,4.434101943
Dashboarding-focused Products,Phocas,Competitive Win Rate,8.639097744
Dashboarding-focused Products,Pyramid ,Competitive Win Rate,6.757850509
Dashboarding-focused Products,QlikView,Competitive Win Rate,2.382266642
Dashboarding-focused Products,Report One,Competitive Win Rate,7.958646617
Dashboarding-focused Products,SAP Analytics Cloud,Competitive Win Rate,5.716504376
Dashboarding-focused Products,SAS Visual Analytics,Competitive Win Rate,5.26406015
Dashboarding-focused Products,Tableau,Competitive Win Rate,1.305492939
Dashboarding-focused Products,TARGIT,Competitive Win Rate,7.250421973
Dashboarding-focused Products,Zoho Analytics,Competitive Win Rate,5.034545824
Dashboarding-focused Products,Peer Group Average,Competitive Win Rate,5.56879932
Dashboarding-focused Products,Cubeware,Competitiveness,2.956000114
Dashboarding-focused Products,DigDash,Competitiveness,2.812373463
Dashboarding-focused Products,Domo,Competitiveness,2.75433926
Dashboarding-focused Products,Dundas,Competitiveness,4.73442566
Dashboarding-focused Products,Entrinsik,Competitiveness,5.593146244
Dashboarding-focused Products,Logi Analytics ,Competitiveness,5.333077247
Dashboarding-focused Products,Microsoft Power BI,Competitiveness,6.660461166
Dashboarding-focused Products,Phocas,Competitiveness,5.585434048
Dashboarding-focused Products,Pyramid ,Competitiveness,4.526095467
Dashboarding-focused Products,QlikView,Competitiveness,5.301823407
Dashboarding-focused Products,Report One,Competitiveness,5.254285328
Dashboarding-focused Products,SAP Analytics Cloud,Competitiveness,5.405165929
Dashboarding-focused Products,SAS Visual Analytics,Competitiveness,4.038567619
Dashboarding-focused Products,Tableau,Competitiveness,4.707303644
Dashboarding-focused Products,TARGIT,Competitiveness,4.883335911
Dashboarding-focused Products,Zoho Analytics,Competitiveness,3.522961439
Dashboarding-focused Products,Peer Group Average,Competitiveness,4.629299747
Embedded Analytics-focused Products,Domo,Business Benefits,5.967026769
Embedded Analytics-focused Products,Dundas,Business Benefits,7.253586405
Embedded Analytics-focused Products,Entrinsik,Business Benefits,7.353637902
Embedded Analytics-focused Products,Logi Analytics ,Business Benefits,4.255889626
Embedded Analytics-focused Products,Looker,Business Benefits,9.785571451
Embedded Analytics-focused Products,Microsoft Power BI,Business Benefits,5.950577609
Embedded Analytics-focused Products,MicroStrategy,Business Benefits,7.577364166
Embedded Analytics-focused Products,Pyramid ,Business Benefits,9.490452018
Embedded Analytics-focused Products,Qlik Sense,Business Benefits,7.054004512
Embedded Analytics-focused Products,SAS Visual Analytics,Business Benefits,7.600193377
Embedded Analytics-focused Products,TARGIT,Business Benefits,8.978597085
Embedded Analytics-focused Products,Zoho Analytics,Business Benefits,8.351945854
Embedded Analytics-focused Products,Peer Group Average,Business Benefits,7.468237231
Embedded Analytics-focused Products,Domo,Project Success,5.672515884
Embedded Analytics-focused Products,Dundas,Project Success,5.897869214
Embedded Analytics-focused Products,Entrinsik,Project Success,9.169921497
Embedded Analytics-focused Products,Logi Analytics ,Project Success,5.8463446
Embedded Analytics-focused Products,Looker,Project Success,6.91623806
Embedded Analytics-focused Products,Microsoft Power BI,Project Success,5.302718589
Embedded Analytics-focused Products,MicroStrategy,Project Success,4.599435313
Embedded Analytics-focused Products,Pyramid ,Project Success,7.42684877
Embedded Analytics-focused Products,Qlik Sense,Project Success,5.042521925
Embedded Analytics-focused Products,SAS Visual Analytics,Project Success,1
Embedded Analytics-focused Products,TARGIT,Project Success,7.201812393
Embedded Analytics-focused Products,Zoho Analytics,Project Success,2.848467822
Embedded Analytics-focused Products,Peer Group Average,Project Success,5.577057839
Embedded Analytics-focused Products,Domo,Project Length,5.305993691
Embedded Analytics-focused Products,Dundas,Project Length,5.835962145
Embedded Analytics-focused Products,Entrinsik,Project Length,5.305993691
Embedded Analytics-focused Products,Logi Analytics ,Project Length,3.981072555
Embedded Analytics-focused Products,Looker,Project Length,7.458990536
Embedded Analytics-focused Products,Microsoft Power BI,Project Length,5.779179811
Embedded Analytics-focused Products,MicroStrategy,Project Length,5.129337539
Embedded Analytics-focused Products,Pyramid ,Project Length,5.911671924
Embedded Analytics-focused Products,Qlik Sense,Project Length,7.458990536
Embedded Analytics-focused Products,SAS Visual Analytics,Project Length,7.425867508
Embedded Analytics-focused Products,TARGIT,Project Length,6.142785987
Embedded Analytics-focused Products,Zoho Analytics,Project Length,9.82631286
Embedded Analytics-focused Products,Peer Group Average,Project Length,6.296846565
Embedded Analytics-focused Products,Domo,Business Value,5.758684294
Embedded Analytics-focused Products,Dundas,Business Value,6.565409965
Embedded Analytics-focused Products,Entrinsik,Business Value,7.617791732
Embedded Analytics-focused Products,Logi Analytics ,Business Value,4.740238439
Embedded Analytics-focused Products,Looker,Business Value,8.441363501
Embedded Analytics-focused Products,Microsoft Power BI,Business Value,5.706058303
Embedded Analytics-focused Products,MicroStrategy,Business Value,6.176716777
Embedded Analytics-focused Products,Pyramid ,Business Value,8.20612092
Embedded Analytics-focused Products,Qlik Sense,Business Value,6.451007987
Embedded Analytics-focused Products,SAS Visual Analytics,Business Value,5.371074606
Embedded Analytics-focused Products,TARGIT,Business Value,7.913700338
Embedded Analytics-focused Products,Zoho Analytics,Business Value,6.763181011
Embedded Analytics-focused Products,Peer Group Average,Business Value,6.642612323
Embedded Analytics-focused Products,Domo,Price to Value,6.089519651
Embedded Analytics-focused Products,Dundas,Price to Value,8.736069869
Embedded Analytics-focused Products,Entrinsik,Price to Value,10
Embedded Analytics-focused Products,Logi Analytics ,Price to Value,5.881784155
Embedded Analytics-focused Products,Looker,Price to Value,6.170305677
Embedded Analytics-focused Products,Microsoft Power BI,Price to Value,7.608918374
Embedded Analytics-focused Products,MicroStrategy,Price to Value,4.442098281
Embedded Analytics-focused Products,Pyramid ,Price to Value,8.270742358
Embedded Analytics-focused Products,Qlik Sense,Price to Value,5.03930131
Embedded Analytics-focused Products,SAS Visual Analytics,Price to Value,4.489956332
Embedded Analytics-focused Products,TARGIT,Price to Value,7.415360904
Embedded Analytics-focused Products,Zoho Analytics,Price to Value,6.175057796
Embedded Analytics-focused Products,Peer Group Average,Price to Value,6.693259559
Embedded Analytics-focused Products,Domo,Recommendation,6.132319542
Embedded Analytics-focused Products,Dundas,Recommendation,6.795892169
Embedded Analytics-focused Products,Entrinsik,Recommendation,8.952503209
Embedded Analytics-focused Products,Logi Analytics ,Recommendation,3.83055199
Embedded Analytics-focused Products,Looker,Recommendation,6.661103979
Embedded Analytics-focused Products,Microsoft Power BI,Recommendation,5.409499358
Embedded Analytics-focused Products,MicroStrategy,Recommendation,4.783055199
Embedded Analytics-focused Products,Pyramid ,Recommendation,9.260590501
Embedded Analytics-focused Products,Qlik Sense,Recommendation,6.256739409
Embedded Analytics-focused Products,SAS Visual Analytics,Recommendation,2.48267009
Embedded Analytics-focused Products,TARGIT,Recommendation,7.249915546
Embedded Analytics-focused Products,Zoho Analytics,Recommendation,3.497545873
Embedded Analytics-focused Products,Peer Group Average,Recommendation,5.942698906
Embedded Analytics-focused Products,Domo,Vendor Support,5.582709326
Embedded Analytics-focused Products,Dundas,Vendor Support,8.353165419
Embedded Analytics-focused Products,Entrinsik,Vendor Support,9.743728104
Embedded Analytics-focused Products,Logi Analytics ,Vendor Support,8.043311777
Embedded Analytics-focused Products,Looker,Vendor Support,9.147038802
Embedded Analytics-focused Products,Microsoft Power BI,Vendor Support,6.10274341
Embedded Analytics-focused Products,MicroStrategy,Vendor Support,6.423281144
Embedded Analytics-focused Products,Pyramid ,Vendor Support,9.290537781
Embedded Analytics-focused Products,Qlik Sense,Vendor Support,4.0748654
Embedded Analytics-focused Products,SAS Visual Analytics,Vendor Support,7.509530293
Embedded Analytics-focused Products,TARGIT,Vendor Support,8.419444273
Embedded Analytics-focused Products,Zoho Analytics,Vendor Support,3.560135269
Embedded Analytics-focused Products,Peer Group Average,Vendor Support,7.187540916
Embedded Analytics-focused Products,Domo,Implementer Support,4.287977633
Embedded Analytics-focused Products,Dundas,Implementer Support,7.683901293
Embedded Analytics-focused Products,Entrinsik,Implementer Support,8.722972973
Embedded Analytics-focused Products,Logi Analytics ,Implementer Support,4.315315315
Embedded Analytics-focused Products,Looker,Implementer Support,7.28009828
Embedded Analytics-focused Products,Microsoft Power BI,Implementer Support,4.437364372
Embedded Analytics-focused Products,MicroStrategy,Implementer Support,4.332432432
Embedded Analytics-focused Products,Pyramid ,Implementer Support,7.810810811
Embedded Analytics-focused Products,Qlik Sense,Implementer Support,3.035414725
Embedded Analytics-focused Products,SAS Visual Analytics,Implementer Support,4.243243243
Embedded Analytics-focused Products,TARGIT,Implementer Support,6.594594595
Embedded Analytics-focused Products,Zoho Analytics,Implementer Support,1
Embedded Analytics-focused Products,Peer Group Average,Implementer Support,5.312010473
Embedded Analytics-focused Products,Domo,Product Satisfaction,8.008527104
Embedded Analytics-focused Products,Dundas,Product Satisfaction,8.971588263
Embedded Analytics-focused Products,Entrinsik,Product Satisfaction,9.306939916
Embedded Analytics-focused Products,Logi Analytics ,Product Satisfaction,6.428504891
Embedded Analytics-focused Products,Looker,Product Satisfaction,8.482533768
Embedded Analytics-focused Products,Microsoft Power BI,Product Satisfaction,7.937587331
Embedded Analytics-focused Products,MicroStrategy,Product Satisfaction,6.798012731
Embedded Analytics-focused Products,Pyramid ,Product Satisfaction,8.837447601
Embedded Analytics-focused Products,Qlik Sense,Product Satisfaction,7.292501164
Embedded Analytics-focused Products,SAS Visual Analytics,Product Satisfaction,6.154634374
Embedded Analytics-focused Products,TARGIT,Product Satisfaction,8.395018753
Embedded Analytics-focused Products,Zoho Analytics,Product Satisfaction,7.498671196
Embedded Analytics-focused Products,Peer Group Average,Product Satisfaction,7.842663924
Embedded Analytics-focused Products,Domo,Customer Satisfaction,5.885200307
Embedded Analytics-focused Products,Dundas,Customer Satisfaction,7.963418957
Embedded Analytics-focused Products,Entrinsik,Customer Satisfaction,9.260647049
Embedded Analytics-focused Products,Logi Analytics ,Customer Satisfaction,5.42873363
Embedded Analytics-focused Products,Looker,Customer Satisfaction,7.451946939
Embedded Analytics-focused Products,Microsoft Power BI,Customer Satisfaction,6.069924118
Embedded Analytics-focused Products,MicroStrategy,Customer Satisfaction,5.2227706
Embedded Analytics-focused Products,Pyramid ,Customer Satisfaction,8.667638285
Embedded Analytics-focused Products,Qlik Sense,Customer Satisfaction,5.057483179
Embedded Analytics-focused Products,SAS Visual Analytics,Customer Satisfaction,4.707165166
Embedded Analytics-focused Products,TARGIT,Customer Satisfaction,7.499431524
Embedded Analytics-focused Products,Zoho Analytics,Customer Satisfaction,3.996697179
Embedded Analytics-focused Products,Peer Group Average,Customer Satisfaction,6.434254744
Embedded Analytics-focused Products,Domo,Dashboards,8.294371735
Embedded Analytics-focused Products,Dundas,Dashboards,8.504521949
Embedded Analytics-focused Products,Entrinsik,Dashboards,8.182246133
